text,label,page,line_count,avg_font_size,max_font_size,has_bold,has_italic,block_index,relative_position,prev_font_size,prev_text_length,next_font_size,next_text_length,word_count,char_count,avg_word_length,y_position,x_position,width,height,is_top_quarter,is_left_aligned,font_size_ratio,is_large_font,font_emphasis_score,all_caps_ratio,digit_ratio,punct_ratio,has_colon,starts_with_number,title_pattern_score,heading_pattern_score,is_first_block,is_early_block,font_larger_than_prev,font_larger_than_next,content_word_ratio,semantic_density,position_font_interaction,pattern_position_interaction
"subawards were subject to Transparency Act reporting requirements) to have DUNS numbers and register in the CCR. Since the publication of the June 2008 proposal, OMB proposed a new part 25 to 2 CFR on February 18, 2010 [75 FR 7316]. The proposed part 25 superseded the DUNS number and CCR elements of the June 2008 notice and limited the DUNS number requirement to applicants, recipients, and first-tier subrecipients only. The preamble of the February 2010 Federal Register document also contained responses to the public comments on the DUNS and CCR requirements proposed in June 2008. Part 25 is being finalized in another document in this section of today’s Federal Register. Therefore, the DUNS and CCR requirements will not be addressed further in this document. The remainder of this document addresses the portions of the 2008 proposal related to reporting of subawards, as well as the additional reporting on executive compensation that is required by the subsequent amendment to the Transparency Act. In developing the interim final policy guidance on subaward reporting, we considered: • All comments relevant to that subject in the 2008 proposal; • The experience gained under the guidance for, and practical implementation of, recipient reporting required by section 1512 of the American Recovery and Reinvestment Act of 2009 (Pub. L. 111–5, hereafter referred to as ‘‘ the Recovery Act ’’ ), which we consider to be the pilot program for subaward reporting envisioned by paragraph (d)(1) of section 2 of the Transparency Act; and • New transparency and Open Government policies put in effect since the publication of the 2008 proposal, including the amendment of the Transparency Act by section 6202 of Public Law 110–252 to require the reporting of the names and total compensation of a recipient’s or subrecipient’s five most highly compensated executives. Because most aspects of this guidance were proposed in 2008, with opportunity for comment, and given the public benefits to be gained by expediting the implementation of subaward reporting under the Transparency Act, we are publishing this guidance as interim final. The following section provides detailed responses to comments that we received on the portions of the guidance proposed in 2008 that are relevant to subaward reporting. Each response describes any revisions that we",Paragraph,1.0,68.0,9.0,9.0,1,0,26.0,0.22807017543859648,9.0,66.0,9.0,52.0,373.0,2354.0,5.313672922252011,60.27482604980469,45.0,169.83900451660156,680.9582672119141,1,1,1.0660184049419648,0,2.0,0.0356839422259983,0.033559898045879354,0.022090059473237042,1,0,0.0,0.0,0,0,0,0,0.5603217158176944,0.6602870813397129,0.24312700463588668,0.0
"II. Comments, Responses, and Changes to the Guidance",H1,1.0,2.0,9.0,9.0,1,0,27.0,0.23684210526315788,9.0,2354.0,9.0,49.0,8.0,52.0,5.625,85.23210144042969,222.00299072265625,165.34805297851562,18.9990234375,1,0,1.0660184049419648,0,2.0,0.11538461538461539,0.0,0.057692307692307696,0,0,0.0,0.0,0,0,0,0,0.625,1.0,0.2524780432757285,0.0
A. Comments on the 2008 Federal Register Preamble,H2,1.0,2.0,9.0,9.0,0,0,28.0,0.24561403508771928,9.0,52.0,9.0,1036.0,8.0,49.0,5.25,110.23411560058594,222.00299072265625,142.83456420898438,18.9990234375,1,0,1.0660184049419648,0,0.0,0.10204081632653061,0.08163265306122448,0.02040816326530612,0,0,0.0,0.0,0,0,0,0,0.625,1.0,0.26182908191557025,0.0
"Comment: Two commenters noted that the preamble of the 2008 Federal Register notice missed one data element—an award title descriptive of the purpose of the funding action— when it listed the data elements that the Transparency Act specifies for Federal agencies’ awards. Response: The commenters are correct that the Act specifies the additional data element. The inadvertent omission did not affect the proposed guidance, however. The data elements were listed solely as background explanatory information in the preamble of the 2008 Federal Register notice. Comment: With respect to that same list of data elements in the preamble, one commenter asked whether the inclusion of the country of the recipient and its parent entity was a typographical error. The commenter suggested that the data element likely was meant to be the county, rather than the country. Response: Although the specifics of the data elements do not affect the guidance, the data element specified in the Transparency Act is the country, rather than the county.",Paragraph,1.0,30.0,9.0,9.0,1,0,29.0,0.2543859649122807,9.0,49.0,9.0,51.0,163.0,1036.0,5.361963190184049,134.03013610839844,222.00299072265625,170.34762573242188,298.37718200683594,1,0,1.0660184049419648,0,2.0,0.02027027027027027,0.007722007722007722,0.01833976833976834,1,0,0.0,1.0,0,0,0,0,0.5828220858895705,0.6947368421052632,0.27118012055541213,0.7456140350877193
B. General Comments Related to the Act and Guidance,H2,1.0,2.0,9.0,9.0,0,0,30.0,0.2631578947368421,9.0,1036.0,9.0,1019.0,9.0,51.0,4.777777777777778,438.4103088378906,222.00302124023438,168.6060791015625,18.998992919921875,0,0,1.0660184049419648,0,0.0,0.11764705882352941,0.0,0.0196078431372549,0,0,0.0,0.0,0,0,0,0,0.5555555555555556,1.0,0.28053115919525384,0.0
Comment: Thirty nine commenters expressed concern that recipients and subrecipients must allocate additional resources in order to comply with the new requirements for subaward reporting. They cited the need to change business processes and systems to begin to collect data that they are not collecting now and do it electronically. They also noted the continuing need for resources to compile and report data after that initial transition period. Most of the commenters noted the fiscal impact of subaward reporting and the provision in the Transparency Act that provides for recovering the additional costs. Some State agencies expressed concern that the increased administration costs would deplete resources available for program purposes and some suggested that the new requirement is an unfunded mandate. Some institutions of higher education noted that the limitation in OMB Circular A–21 on recovery of indirect costs could prevent them from recovering those costs from their Federal awards. Some State agencies,Paragraph,1.0,28.0,9.0,9.0,0,0,31.0,0.2719298245614035,9.0,51.0,5.0,36.0,153.0,1019.0,5.666666666666667,462.206298828125,222.00302124023438,169.26309204101562,278.972900390625,0,0,1.0660184049419648,0,0.0,0.017664376840039256,0.001962708537782139,0.007850834151128557,1,0,2.0,0.0,0,0,0,1,0.5882352941176471,0.8111111111111111,0.28988219783509567,1.456140350877193
jdjones on DSK8KYBLC1PROD with RULES,Paragraph,1.0,1.0,5.0,5.0,0,0,32.0,0.2807017543859649,9.0,1019.0,6.5,114.0,5.0,36.0,6.4,674.7844848632812,18.118919372558594,5.0,99.21551513671875,0,1,0.5922324471899804,0,0.0,0.4722222222222222,0.05555555555555555,0.0,0,0,0.0,0.0,0,0,0,0,0.6,1.0,0.1662406869305208,0.0
"VerDate Mar<15>2010 14:52 Sep 13, 2010 Jkt 220001 PO 00000 Frm 00002 Fmt 4700 Sfmt 4700 E:\FR\FM\14SER1.SGM 14SER1",Paragraph,1.0,9.0,6.5,6.5,0,0,33.0,0.2894736842105263,5.0,36.0,10.449747562408447,95.0,18.0,114.0,5.388888888888889,766.95458984375,25.0,424.88580322265625,6.5,0,1,0.7699021813469745,0,0.0,0.21052631578947367,0.40350877192982454,0.07894736842105263,1,0,0.0,0.0,0,0,1,0,0.9444444444444444,0.9411764705882353,0.22286642091622946,0.0
"55665 Federal Register / Vol. 75, No. 177 / Tuesday, September 14, 2010 / Rules and Regulations",Paragraph,2.0,2.0,10.449747562408447,11.0,1,0,34.0,0.2982456140350877,6.5,114.0,9.0,2429.0,17.0,95.0,4.647058823529412,33.78034210205078,95.5999984741211,474.4581069946289,11.0,1,1,1.2377359142805373,1,4.0,0.08421052631578947,0.16842105263157894,0.08421052631578947,0,0,0.0,0.0,0,0,1,1,0.7647058823529411,1.0,0.3691493077678795,0.0
"guidance is distinct from that of the operational details. What requires PRA clearance, as correctly noted by the second commenter, are the data elements and similar details for which reporting burdens can be estimated. The General Services Administration has recently published the information collections for public comment that provide the specific data elements required for Transparency Act reporting of subawards and executive compensation [75 FR 43165]. It is not pertinent to the issuance of the guidance in this Federal Register notice on the basic statutory requirement to report. Comment: With respect to the requirement to report each action under a subaward that obligates $25,000 or more in Federal funding, ten commenters recommended raising the $25,000 threshold due to the potential magnitude of the burdens, especially on small entities. The commenters suggested setting the threshold at $100,000 or more, to be parallel with their State’s reporting requirement, the simplified acquisition threshold for Federal procurement contracts, or the threshold in OMB Circular A–133 at which an entity must have a single audit. One State agency asked if it could request a waiver to increase that threshold. Response: We made no change to the threshold in the guidance. The $25,000 threshold is set by the Transparency Act and there is no provision in the statute that authorizes a waiver to increase the threshold. Comment: Four commenters stated that the new subaward reporting requirement overlapped with at least some Federal agencies’ existing requirements for reporting on subawards. As an example, one commenter cited information about subawards that applications to agencies either contain or could be amended to contain. Two non-Federal entities and one Federal agency were concerned that the existing and new requirements could be redundant, thereby unnecessarily increasing the burdens of subaward reporting. One Federal agency stated that it currently obtained information about all subawards, and not just those above the $25,000 threshold, and did not want to lose insight into the subawards below $25,000 due to the Transparency Act threshold. Response: Relatively few Federal agency awarding offices currently obtain the details about each subaward obligation that they would need to do the reporting under the Transparency Act. Many agencies receive individual applications that identify the applicant’s",Paragraph,2.0,69.0,9.0,9.0,1,0,35.0,0.30701754385964913,10.449747562408447,95.0,9.0,2511.0,364.0,2429.0,5.675824175824176,60.22135925292969,399.0059814453125,170.334228515625,680.9762725830078,1,0,1.0660184049419648,0,2.0,0.02058460271716756,0.0168793742280774,0.019761218608480857,1,0,0.0,0.0,0,0,0,0,0.5796703296703297,0.7014218009478673,0.32728635239446285,0.0
"paragraph (d)(1) of section 2 of the Transparency Act. Various audits and reviews have been conducted on Recovery Act implementation. Some of the reports from those reviews are available on the Recovery.gov Web site under the ‘‘ Accountability ’’ section and include information on recipient challenges with implementing reporting requirements under the Recovery Act. In a memorandum dated April 6, 2010 with the subject line ‘‘ Open Government Directive—Federal Spending Transparency, ’’ OMB established an October 1, 2010 deadline for Federal agencies to initiate subaward reporting pursuant to the Transparency Act and provide a timeline for additional guidance to assist in meeting the goals established in the memorandum. Comment: Three commenters pointed out that the proposed guidance did not include a detailed implementation of a Transparency Act provision that provides an exemption from the subaward reporting requirement for an entity that demonstrates to the Director of OMB that its gross income, from all sources, did not exceed $300,000 in the previous tax year. The Act provides for the exemption until the Director determines that the imposition of the reporting requirement will not place an undue burden on such entities. The commenters noted that the guidance did not disclose how to request a reporting exemption, what proofs would be required, and what evaluation factors OMB would use in granting exemptions. Response: The award term in Appendix A to part 170 of the guidance properly includes that exception to the subaward reporting requirement. Section 2(e) of the Transparency Act allows the Director, OMB, to exempt any entity that demonstrates its gross income, from all sources, did not exceed $300,000 in the entity’s previous tax year, from reporting the first-tier subaward information, until the Director determines that the imposition of the reporting requirement will not cause undue burden on the entity. The Director has exempted entities that fall under this category at this time. Comment: Two commenters raised questions concerning the applicability of the Paperwork Reduction Act (PRA). One stated that the Transparency Act and guidance did not comply with the PRA. The other suggested that OMB could not yet provide the PRA clearance for the information collection associated with subaward reporting, because the data elements and format were not specified in the guidance proposed on 2008. Response: As stated in the response to a previous comment, the nature of the",Paragraph,2.0,69.0,9.0,9.0,0,0,36.0,0.3157894736842105,9.0,2429.0,9.0,2409.0,388.0,2511.0,5.474226804123711,60.25712585449219,222.00299072265625,170.32513427734375,680.9672393798828,1,0,1.0660184049419648,0,0.0,0.03106332138590203,0.012743926722421346,0.022301871764237355,1,0,0.0,0.0,0,0,0,0,0.5515463917525774,0.6869158878504673,0.3366373910343046,0.0
"procedural details. The policy guidance and the award term it contains are the means for having agencies formally communicate that basic statutory requirement to recipients and subrecipients. Neither the guidance nor the award term needs to contain the operational details about the specific data elements to be reported or how to submit the data. Both need to be in place now so that agencies can use the award term to provide timely notification to recipients and subrecipients about their responsibilities. Nonetheless, we fully recognize that the operational details also are very important. To ensure adequate opportunity for public comment, we have published the data elements and other details that affect the public. Further, we have made every effort to minimize the burden associated with Transparency Act reporting, through both pre-population of data and use of an electronic system that facilitates streamlined reporting [75 FR 43165– 43166]. With respect to the question concerning the exception process, the Transparency Act does not provide for exceptions due to unresolved systems issues. Comment: Twenty two commenters recommended delaying the January 1, 2009, date on which the Transparency Act provided that subaward reporting would begin. They stated that the implementation timeframe was not reasonable, especially since the procedures for compiling and submitting the data would not be set until after completion of a pilot that had not yet begun. Seven of the commenters also recommended that OMB grant the 18-month extension to the deadline that the Act allowed for subrecipients under awards to State, local, and tribal governments, if the Director of OMB determined that compliance would impose an undue burden for those subrecipients. Response: A subaward reporting pilot was conducted in the Fall of 2008 to assess the burden of subaward reporting on recipients and subrecipients. The results of the pilot were mixed and showed that there were various unresolved policy and procedural issues surrounding subaward reporting. In 2009, the Recovery Act was enacted and required reporting of funds awarded to prime recipients, subrecipients and vendors. The Recovery Act reporting effort, which commenced in October 2009, served as a demonstration of subaward reporting on a governmentwide scale which is why we consider it to be the pilot program for subaward reporting envisioned by",Paragraph,2.0,69.0,9.0,9.0,0,0,37.0,0.32456140350877194,9.0,2511.0,5.0,36.0,369.0,2409.0,5.531165311653116,60.27482604980469,44.999996185302734,169.82997512817383,680.9852447509766,1,1,1.0660184049419648,0,0.0,0.016604400166044003,0.012868410128684102,0.014943960149439602,1,0,0.0,0.0,0,0,0,1,0.5636856368563685,0.7259615384615384,0.34598842967414645,0.0
jdjones on DSK8KYBLC1PROD with RULES,Paragraph,2.0,1.0,5.0,5.0,0,0,38.0,0.3333333333333333,9.0,2409.0,6.5,114.0,5.0,36.0,6.4,674.7844848632812,18.118919372558594,5.0,99.21551513671875,0,1,0.5922324471899804,0,0.0,0.4722222222222222,0.05555555555555555,0.0,0,0,0.0,0.0,0,0,0,0,0.6,1.0,0.19741081572999344,0.0
"VerDate Mar<15>2010 14:52 Sep 13, 2010 Jkt 220001 PO 00000 Frm 00003 Fmt 4700 Sfmt 4700 E:\FR\FM\14SER1.SGM 14SER1",Paragraph,2.0,9.0,6.5,6.5,0,0,39.0,0.34210526315789475,5.0,36.0,10.449747562408447,95.0,18.0,114.0,5.388888888888889,766.95458984375,25.0,424.88580322265625,6.5,0,1,0.7699021813469745,0,0.0,0.21052631578947367,0.40350877192982454,0.07894736842105263,1,0,0.0,0.0,0,0,1,0,0.9444444444444444,0.9411764705882353,0.26338758835554393,0.0
"55666 Federal Register / Vol. 75, No. 177 / Tuesday, September 14, 2010 / Rules and Regulations",Paragraph,3.0,2.0,10.449747562408447,11.0,1,0,40.0,0.3508771929824561,6.5,114.0,9.0,2482.0,17.0,95.0,4.647058823529412,33.78034210205078,45.0,473.96954345703125,11.0,1,1,1.2377359142805373,1,4.0,0.08421052631578947,0.16842105263157894,0.08421052631578947,0,0,0.0,0.0,0,0,1,1,0.7647058823529411,1.0,0.43429330325632887,0.0
